PM10,predicted_aqi_actual,predicted_aqi_predicted,actual_aqi_bucket,predicted_aqi_bucket
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,157.18,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
118.0,146.45,160.58,Unhealthy for Sensitive Groups,Unhealthy
